[2023-02-07T16:57:36.369Z]	<Jennie_Meier>	present+
[2023-02-07T17:56:44.808Z]	<Transcriber>	ChristopherA: The other threshold Technologies and stuff are you know sometimes don't run on small devices in particular small signing devices so for instance we had a whole conversation last week at the Silicon Salon that we host on how to accelerate you know some of those types of operations on new emerging chips.
[2023-02-07T17:56:45.149Z]	<Transcriber>	ChristopherA:  soooo so.
[2023-02-07T17:57:00.013Z]	<Harrison_Tang>	q?
[2023-02-07T17:57:15.997Z]	<Transcriber>	ChristopherA: You know there's some issues with some of the more advanced cryptographic operations but one of the things I another kind of point I really want to emphasize with people is that you know this in almost all of the language around this we are talking about people signing my gut feel is that these things types of things are going to be deployed you're going to have people who sign things you're going to have come you know.
[2023-02-07T17:57:16.567Z]	<Orie>	How big is too big?... Are there any limits on document size of inputs?
[2023-02-07T17:57:31.344Z]	<Jack>	q+
[2023-02-07T17:57:47.554Z]	<Transcriber>	ChristopherA: That's fine things that you know have their own policies for how they sign it so one person may be actually represented by a quorum you know it's like it's his ring it's his phone and it's you know his company cloud service and the all those are the three you know three signatures but it's one person I also think that you might have signatures where you know this is not valid unless the accounting server says the budget is available has been approved.
[2023-02-07T17:57:47.987Z]	<Transcriber>	ChristopherA:  moved for it and.
[2023-02-07T17:58:21.493Z]	<Transcriber>	ChristopherA: Put in the budget and what the budget numbers are and all that kind of stuff into the conditional you just simply say Hey you know it requires a you know you know some Quorum of accounting Surfers to say yes it you know it meets the budget and it there is no they can't sign by themselves because there's a different threshold that is the personal approval all they're doing with their threshold is dealing with the you know yes it has met you no sir.
[2023-02-07T17:58:21.922Z]	<Transcriber>	ChristopherA:  in kinds of non you know human conditions.
[2023-02-07T17:58:29.432Z]	<Transcriber>	ChristopherA: So there's a richness there that I think is going to emerge.
[2023-02-07T17:58:50.895Z]	<Transcriber>	Harrison_Tang: Well thank you thank you Christopher we're we have two more minutes so we'll take two last comments or questions and then if you have to drop just want to give a quick note for next Tuesday we'll have Korea to talk about the ca California vital records all right pop you're next.
[2023-02-07T17:58:51.966Z]	<Harrison_Tang>	ack bob
[2023-02-07T17:59:05.484Z]	<Transcriber>	bobwyman: Yeah I just wanted to support what I think it was Keith had said about purpose the reason I asked the question about presentation was it seems to me that as these conditions become more and more complex.
[2023-02-07T17:59:33.101Z]	<ChristopherA>	+1
[2023-02-07T17:59:37.720Z]	<Transcriber>	bobwyman: Really complex bullion's here it'll be important to have some way to carry along some non machine data that explains to people why their signatures may be required a particular points and why they're you know why the lodge why the structure is the way it is and I just think it's important that we remember that in order to present this stuff to people.
[2023-02-07T17:59:38.157Z]	<Transcriber>	bobwyman:  well we are.
[2023-02-07T17:59:48.464Z]	<Transcriber>	bobwyman: Have to explain to them have something other than the raw signature code to explain to them what they need to do and why they need to do it.
[2023-02-07T17:59:55.429Z]	<ChristopherA>	…And, some of these prelim metadata will need to be signed, but not included in final conditional.
[2023-02-07T17:59:59.245Z]	<Transcriber>	Harrison_Tang: Thanks and Jack I think you can close the today's that discussion and presentation thanks.
[2023-02-07T18:00:02.788Z]	<Harrison_Tang>	ack jack
[2023-02-07T18:01:44.610Z]	<ChristopherA>	If there are those interested in the pre/partial signing policy use cases & requirements, contact me.
[2023-02-07T18:02:08.596Z]	<Transcriber>	Harrison_Tang: Yes so I think first of all in regards to getting more people involved like if you could send send me the links then I can or you can just reply back to the the the agenda that I sent out where I can stand on no set up for you to the ccg mailing list in regards to the question about how to represent conditional proof PID method I think Corey earlier made a comment that you.
[2023-02-07T18:02:08.939Z]	<Transcriber>	Harrison_Tang:  might not need to create a new method you.
[2023-02-07T18:02:31.367Z]	<bumblefudge>	q+
[2023-02-07T18:02:36.506Z]	<Transcriber>	Harrison_Tang: You can just use the web GID method and then lastly in regards to update the name and merge the pull request I can know talk to Mike unfortunately he cannot make it today I can talk to Mike and then maybe manyu and then we can if there's no objections I don't think so there's no objections we can actually just do it.
[2023-02-07T18:02:49.714Z]	<Transcriber>	Harrison_Tang: Actually I think Bumble fudgy I think you have a comment to make during the Q.
[2023-02-07T18:02:51.544Z]	<Harrison_Tang>	ack bumblefudge
[2023-02-07T18:03:09.769Z]	<Orie>	I can merge PRs at DIF.
[2023-02-07T18:03:10.741Z]	<Transcriber>	bumblefudge: I was just going to say I don't know I think those are dormant work items that diff so I'm not even sure who you talk to about merging them in I think the I'm not sure if any companies are currently going to bump those 2 V 2 when when the VC working group has a stable feet.
[2023-02-07T18:03:11.085Z]	<Transcriber>	bumblefudge:  to draft of the.
[2023-02-07T18:03:44.002Z]	<Transcriber>	bumblefudge: Did we UT and I think they will need to I think those different pose might be very V 1 or V 1 Point 1 so 0 or he says he's he's happy to help I would say that you know it's would be good to combine with a general refresh of those libraries if anyone wants to do that was on was my only suggestion.
[2023-02-07T18:03:50.657Z]	<bshambaugh>	https://github.com/decentralized-identity/did-jwt 

reminds self to work on
https://github.com/decentralized-identity/did-jwt/issues/225
[2023-02-07T18:04:00.988Z]	<Orie>	Yes, those libraries are v1.1 "compliant"
[2023-02-07T18:04:09.229Z]	<Orie>	but with notable problems regarding JSON-LD.
[2023-02-07T18:04:29.641Z]	<Transcriber>	bumblefudge: I just meant that if your well or is or is saying in the chat that these libraries are for V 1.1 of the of the VC and the JWT expression or proofing mechanism is changing a lot.
[2023-02-07T18:04:29.932Z]	<Transcriber>	bumblefudge:  lot in V2.
[2023-02-07T18:04:34.279Z]	<Orie>	"instead of... vs in addition to... for example"
[2023-02-07T18:04:35.659Z]	<Transcriber>	bumblefudge: Avicii so if you wanted to.
[2023-02-07T18:05:10.080Z]	<Transcriber>	bumblefudge: So the VC spec itself is changing so if this if did JWT and digital TV see wanted to support or migrate to or have a future version that supports V2 J WT V CS.
[2023-02-07T18:05:25.960Z]	<Transcriber>	bumblefudge: Would be a big undertaking and that might be a good time to include this multisig stuff it might you know be a Cooperative thing if you wanted to incorporate.
[2023-02-07T18:05:41.276Z]	<ChristopherA>	BTW, if SD-JWT comes along, this will also have a huge effect on this, as signers may need raw details that are not available as they selectively disclosed in the VC they sign.
[2023-02-07T18:05:42.651Z]	<Orie>	probably you want to an IETF RFC for this kind of "JWT extension".
[2023-02-07T18:05:57.477Z]	<Transcriber>	bumblefudge: Sorry yeah ooh ooh sorry I meant for those libraries I mean I'm saying that if you wanted some you know like a dialogue and cooperation with a company with sorry with any organization or group of people bumping those specs to the newer to have interoperability with V2 conformant JWT systems it would be a good opportunity to.
[2023-02-07T18:06:00.690Z]	<Transcriber>	bumblefudge: In this whole teasing stuff.
[2023-02-07T18:06:01.717Z]	<bshambaugh>	https://github.com/mirceanis from Veramo is the primary maintainer of did-jwt
[2023-02-07T18:06:02.658Z]	<Transcriber>	bumblefudge: Or you know.
[2023-02-07T18:06:06.308Z]	<Orie>	seems like an IETF thing to extend JWTs, similar to how SD-JWT is at IETF.
[2023-02-07T18:06:10.654Z]	<Orie>	and DPOP is at IETF.
[2023-02-07T18:06:30.171Z]	<ChristopherA>	(We've been thinking various issues of signing/not-signing elided data in Gordian Envelopes)
[2023-02-07T18:06:34.858Z]	<Transcriber>	bumblefudge: There's there's sort of like I've raised to get kind of circumspectly but what I'm saying is I don't know who is actively working on those libraries so I don't think anyone will say no if you put in a non-breaking change that lets additional signature types work but if what you're looking for is more cooperation or checking each other's work then it might you might have to wait till someone bumps that lat.
[2023-02-07T18:06:35.047Z]	<Transcriber>	bumblefudge:  Prairie to V2.
[2023-02-07T18:06:43.868Z]	<Transcriber>	bumblefudge: Or just message me or shh or just message me or said directly.
[2023-02-07T18:06:50.473Z]	<Transcriber>	ChristopherA: It is is diff going to be doing FD job because that also has huge implications with all of this.
[2023-02-07T18:07:16.511Z]	<Orie>	I don't think DIF is going to do an item for that, its currently a work item of the OAuth WG at IETF.
[2023-02-07T18:07:21.655Z]	<Transcriber>	ChristopherA: The Selective disclosure jot version because basically you have now this problem where you know for various information is being selectively disclosed dust you know the signers may need access to information that is not available in the actual final verifiable credential which makes the multisig complicated I mean we ran into this with gordian envelopes.
[2023-02-07T18:07:26.891Z]	<Orie>	(re SD-JWT)
[2023-02-07T18:07:54.767Z]	<Transcriber>	ChristopherA: Give very clear warnings that you know you know information has been delighted that you're signing and so maybe you don't want to sign it but there are cases where you need to sign stuff that is you know that is alighted for specific use cases so again it's you know it if I if there's one thing you guys learned from all of this is that there is a whole different preflighting before signing you know.
[2023-02-07T18:07:55.305Z]	<Transcriber>	ChristopherA:  policy process thing that we need to be able to.
[2023-02-07T18:08:23.091Z]	<Transcriber>	ChristopherA: And some of these Technologies cause you know we need to articulate the requirements for the policies which is very separate from okay you know here is this final conditional signature that reflects after all the policies have been implemented that you know that you should continue did you can you can rely on this.
[2023-02-07T18:08:30.142Z]	<Transcriber>	bumblefudge: So to answer your question on whether that's a work item at diff I haven't heard anyone at differing on it I know that the sum.
[2023-02-07T18:08:30.426Z]	<Transcriber>	bumblefudge:  SD jail.
[2023-02-07T18:09:02.190Z]	<Transcriber>	bumblefudge: T work and the what's called dang it not jwp work the Json web proofs work which was originally incubated at diff has I think they'd both been in been accepted to work in groups or he said in the chat that the oauth working group at ICF is working on SD J WT so I think that might be.
[2023-02-07T18:09:02.506Z]	<Transcriber>	bumblefudge:  sort of.
[2023-02-07T18:09:14.255Z]	<Orie>	JOSE WG at IETF was recently re-chartered, and they have asked for I-Ds to be submitted for IETF 116.
[2023-02-07T18:09:32.423Z]	<Orie>	seems like exactly the kind of thing that belongs in JOSE WG at IETF.
[2023-02-07T18:09:35.136Z]	<Transcriber>	bumblefudge: But I can't c-diff would necessarily I can't imagine if organizations wanting to incorporate that in general purpose sort of public option Library if they're moving Target and you know I think diff diff folks would probably wait until ATF has a version of it to implement a library and even then it would probably get implemented by one company and donated rather than.
[2023-02-07T18:09:35.469Z]	<Transcriber>	bumblefudge:  co-developed in death.
[2023-02-07T18:09:50.429Z]	<Transcriber>	ChristopherA: I mean as I understand it St John is based on mobile driver's licenses selective disclosure so it's an important competitive feature.
[2023-02-07T18:10:05.664Z]	<Transcriber>	bumblefudge: Yeah it might happen but I haven't heard of anyone doing it at that for donating it sad if it may well be just companies that go to market with that but I don't know.
[2023-02-07T18:10:11.269Z]	<Transcriber>	Harrison_Tang: Jack does that answer your question.
[2023-02-07T18:10:25.400Z]	<Transcriber>	Harrison_Tang: I think we might have lost Jack Jack.
[2023-02-07T18:10:37.810Z]	<Transcriber>	Harrison_Tang: Yes it does that answer your question earlier.
[2023-02-07T18:10:50.537Z]	<bumblefudge>	mircea
[2023-02-07T18:10:52.988Z]	<bshambaugh>	https://github.com/mirceanis
[2023-02-07T18:11:00.394Z]	<bshambaugh>	open an issue
[2023-02-07T18:11:02.876Z]	<bshambaugh>	?
[2023-02-07T18:11:12.637Z]	<bshambaugh>	on did-jwt
[2023-02-07T18:11:36.842Z]	<Transcriber>	Harrison_Tang: Yep so I think you have.
[2023-02-07T18:11:41.046Z]	<ChristopherA>	Ciao!
[2023-02-07T18:11:44.414Z]	<Transcriber>	Harrison_Tang: If you need any help for to connect people from different communities just let me know.
[2023-02-07T18:11:49.312Z]	<Transcriber>	Harrison_Tang: Thank you thanks a lot.
[2023-02-07T18:11:53.796Z]	<Transcriber>	Harrison_Tang: Thanks have a good one.
