[Tue 12:02:27] <ChristopherA>	Agenda: https://lists.w3.org/Archives/Public/public-credentials/2017Oct/0092.html
[Tue 13:01:28] <dlongley>	ChristopherA: My hope is that they'll work on getting their implementation details into our specs.
[Tue 13:01:28] *	burn dropped from queue in interest of time
[Tue 13:02:05] <manu>	burn: Reminder that this group has 90 minutes at W3C TPAC for discussion of anything that is CCG related. We'll broaden the scope to talk about anything CCG wants to talk about.
[Tue 13:02:24] <manu>	ChristopherA: I'd like to walk through the list of items that we're doing here with that group... 
[Tue 13:02:27] <nage>	q- Just to confirm ChristopherA's comment, DIF is an implementation organization and now has cross-membership with Hyperledger (W3C patent mode and Apache 2.0 implementations)
[Tue 13:02:27] <voip-ccg>	Just isn't on the speaker queue.
[Tue 13:02:34] <nage>	q-
[Tue 13:02:34] <voip-ccg>	nage has been removed from the queue:
[Tue 13:03:21] <manu>	ChristopherA: We'll have a meeting next week - review of TPAC presentation - or at least a draft of them... if there are other things that need to be done before TPAC, let me know. Hope to see many of you at TPAC.
[Tue 13:03:25] <voip-ccg>	Present+ sporny, lake, nage, lodder, lehn, moses, christophera, suedonym, andrieu, camenisch, andrewh, grant, drummond, burn
